"submission_date","state","tot_cases","new_case","tot_death","new_death"
2020-06-24,"AK","797","14.0","16","0.0"
2022-04-29,"AK","244914","0.0","1219","0.0"
2021-03-30,"AK","60379","86.0","339","1.0"
2021-05-11,"AK","66407","57.0","345","2.0"
2020-12-27,"AK","44702","308.0","273","2.0"
2022-01-24,"AK","194176","5564.0","1039","21.0"
2021-10-31,"AK","132645","0.0","699","0.0"
2021-05-30,"AK","67455","26.0","362","0.0"
2021-12-25,"AK","149815","0.0","945","0.0"
2020-07-20,"AK","1954","73.0","28","1.0"
2021-05-31,"AK","67481","26.0","362","0.0"
2020-10-09,"AK","9233","185.0","79","1.0"
2020-04-09,"AK","235","9.0","9","1.0"
2020-03-04,"AK","0","0.0","0","0.0"
2020-09-20,"AK","6861","108.0","62","1.0"
2022-02-20,"AK","228237","0.0","1108","0.0"
2020-06-01,"AK","470","7.0","13","0.0"
2021-08-08,"AK","74784","270.0","390","0.0"
2021-01-10,"AK","48819","248.0","298","1.0"
2020-03-06,"AK","0","0.0","0","0.0"
2020-05-22,"AK","406","2.0","11","0.0"
2022-03-27,"AK","238420","0.0","1189","0.0"
2021-02-02,"AK","52940","113.0","308","0.0"
2022-02-19,"AK","228237","0.0","1108","0.0"
2020-08-22,"AK","4694","88.0","50","0.0"
2020-08-16,"AK","4265","102.0","47","1.0"
2020-06-07,"AK","549","8.0","15","0.0"
2021-03-25,"AK","59589","146.0","335","0.0"
2020-01-25,"AK","0","0.0","0","0.0"
2021-03-03,"AK","56696","173.0","326","0.0"
2022-02-07,"AK","220388","3022.0","1060","0.0"
2021-02-01,"AK","52827","65.0","308","0.0"
2021-06-11,"AK","67823","30.0","366","4.0"
2022-02-26,"AK","230848","0.0","1130","0.0"
2020-09-18,"AK","6659","107.0","60","1.0"
2021-05-06,"AK","66004","96.0","343","1.0"
2021-07-13,"AK","69069","118.0","374","0.0"
2021-02-17,"AK","54857","39.0","313","1.0"
2021-04-24,"AK","64503","136.0","341","0.0"
2020-08-01,"AK","3138","145.0","34","1.0"
2020-12-04,"AK","34564","759.0","223","1.0"
2022-03-24,"AK","237883","0.0","1189","0.0"
2020-09-17,"AK","6552","108.0","59","0.0"
2022-03-05,"AK","232933","0.0","1158","0.0"
2021-10-02,"AK","111579","729.0","557","0.0"
2021-03-31,"AK","60538","159.0","340","1.0"
2020-08-25,"AK","4865","33.0","50","0.0"
2021-08-07,"AK","74514","270.0","390","0.0"
2021-12-01,"AK","145905","324.0","851","1.0"
2021-09-28,"AK","107640","664.0","542","10.0"
2020-03-08,"AK","0","0.0","0","0.0"
2021-11-03,"AK","135325","667.0","711","3.0"
2021-02-14,"AK","54674","186.0","312","1.0"
2020-06-23,"AK","783","16.0","16","0.0"
2020-04-06,"AK","191","6.0","7","0.0"
2020-08-05,"AK","3448","55.0","38","1.0"
2020-07-12,"AK","1478","92.0","21","0.0"
2020-02-06,"AK","0","0.0","0","0.0"
2021-03-18,"AK","58645","152.0","332","1.0"
2020-04-28,"AK","351","6.0","9","0.0"
2021-06-28,"AK","68300","28.0","367","0.0"
2021-04-10,"AK","62391","179.0","341","0.0"
2022-04-09,"AK","240674","0.0","1195","0.0"
2020-06-17,"AK","701","20.0","16","0.0"
2020-05-12,"AK","383","2.0","10","0.0"
2021-02-19,"AK","55256","187.0","315","1.0"
2022-03-22,"AK","237325","0.0","1169","0.0"
2021-08-23,"AK","80533","352.0","406","0.0"
2021-10-15,"AK","122678","968.0","594","2.0"
2020-12-08,"AK","37254","558.0","240","7.0"
2021-09-10,"AK","90946","675.0","444","2.0"
2021-12-19,"AK","149173","0.0","915","0.0"
2020-04-25,"AK","339","0.0","9","0.0"
2021-05-20,"AK","67043","80.0","362","0.0"
2022-03-29,"AK","238420","0.0","1189","0.0"
2020-08-15,"AK","4163","84.0","46","0.0"
2021-09-20,"AK","98061","687.0","459","3.0"
2021-01-28,"AK","52330","174.0","308","0.0"
2020-08-30,"AK","5254","43.0","52","0.0"
2022-04-30,"AK","244914","0.0","1219","0.0"
2021-07-02,"AK","68478","50.0","370","0.0"
2020-03-12,"AK","0","0.0","0","0.0"
2021-10-19,"AK","125445","694.0","659","17.0"
2021-10-27,"AK","131056","574.0","690","2.0"
2020-05-26,"AK","413","2.0","11","0.0"
2020-06-03,"AK","508","18.0","14","1.0"
2020-03-09,"AK","0","0.0","0","0.0"
2021-04-13,"AK","62698","132.0","341","0.0"
2021-12-11,"AK","147975","0.0","856","0.0"
2020-08-23,"AK","4760","66.0","50","0.0"
2021-07-04,"AK","68556","39.0","370","0.0"
2021-05-19,"AK","66963","96.0","362","0.0"
2022-01-08,"AK","159436","0.0","948","0.0"
2020-04-13,"AK","277","5.0","9","0.0"
2022-01-11,"AK","162626","0.0","948","0.0"
2020-11-13,"AK","21476","614.0","148","4.0"
2020-11-12,"AK","20862","474.0","144","2.0"
2020-02-04,"AK","0","0.0","0","0.0"
2021-03-05,"AK","56959","136.0","328","2.0"
2022-03-04,"AK","232933","701.0","1158","0.0"
2021-01-27,"AK","52156","165.0","308","0.0"
2021-09-23,"AK","101384","1273.0","473","7.0"
2021-06-16,"AK","67936","26.0","366","0.0"
2022-05-19,"AK","249522","0.0","1252","0.0"
2022-04-16,"AK","241959","0.0","1202","0.0"
2020-08-26,"AK","4917","52.0","50","0.0"
2021-03-23,"AK","59233","173.0","333","0.0"
2020-11-24,"AK","27954","604.0","183","4.0"
2020-07-16,"AK","1694","63.0","27","2.0"
2022-04-05,"AK","239750","0.0","1195","0.0"
2020-07-28,"AK","2735","109.0","33","1.0"
2021-12-30,"AK","151583","0.0","947","0.0"
2020-05-08,"AK","377","3.0","10","0.0"
2020-04-02,"AK","149","8.0","6","0.0"
2020-06-25,"AK","821","24.0","16","0.0"
2022-04-04,"AK","239750","0.0","1195","0.0"
2021-03-06,"AK","57088","129.0","328","0.0"
2022-04-28,"AK","244914","0.0","1219","0.0"
2020-09-25,"AK","7321","126.0","68","2.0"
2022-05-01,"AK","244914","0.0","1219","0.0"
2021-11-02,"AK","134658","491.0","708","6.0"
2021-04-14,"AK","62895","197.0","341","0.0"
2021-01-08,"AK","48197","399.0","296","2.0"
2022-03-10,"AK","234865","0.0","1168","0.0"
2021-07-08,"AK","68732","58.0","370","0.0"
2021-06-07,"AK","67698","18.0","362","0.0"
2021-06-14,"AK","67885","22.0","366","0.0"
2021-08-06,"AK","74244","313.0","390","0.0"
2021-07-30,"AK","72285","264.0","382","3.0"
2022-03-01,"AK","231645","0.0","1130","0.0"
2021-05-07,"AK","66120","116.0","343","0.0"
2020-12-20,"AK","42839","180.0","268","1.0"
2021-07-05,"AK","68595","39.0","370","0.0"
2020-07-06,"AK","1168","27.0","18","0.0"
2020-05-05,"AK","371","1.0","10","0.0"
2022-01-16,"AK","172329","0.0","955","0.0"
2020-02-15,"AK","0","0.0","0","0.0"
2021-09-22,"AK","100111","1220.0","466","1.0"
2022-03-28,"AK","238420","0.0","1189","0.0"
2020-02-08,"AK","0","0.0","0","0.0"
2020-10-12,"AK","9904","190.0","83","1.0"
2021-06-02,"AK","67541","34.0","362","0.0"
2021-06-21,"AK","68112","81.0","366","0.0"
2020-01-29,"AK","0","0.0","0","0.0"
2020-10-16,"AK","10604","221.0","89","1.0"
2020-12-03,"AK","33805","778.0","222","8.0"
2021-12-03,"AK","146558","311.0","853","0.0"
2022-05-04,"AK","246345","1431.0","1220","1.0"
2020-07-07,"AK","1186","18.0","18","0.0"
2020-02-07,"AK","0","0.0","0","0.0"
2020-08-14,"AK","4079","100.0","46","3.0"
2021-12-17,"AK","149173","401.0","915","1.0"
2021-11-01,"AK","134167","1522.0","702","3.0"
2020-06-08,"AK","567","18.0","15","0.0"
2021-06-19,"AK","68005","23.0","366","0.0"
2021-05-29,"AK","67429","26.0","362","0.0"
2020-04-15,"AK","293","8.0","9","0.0"
2020-03-11,"AK","0","0.0","0","0.0"
2022-01-18,"AK","172329","0.0","955","0.0"
2021-01-26,"AK","51991","83.0","308","1.0"
2022-01-12,"AK","167008","4382.0","953","5.0"
2022-01-20,"AK","182285","0.0","1018","0.0"
2022-04-22,"AK","243466","0.0","1215","0.0"
2021-07-22,"AK","70539","211.0","375","0.0"
2021-04-23,"AK","64367","142.0","341","0.0"
2021-01-20,"AK","50958","161.0","304","1.0"
2020-11-03,"AK","16512","404.0","122","2.0"
2022-04-25,"AK","243466","0.0","1215","0.0"
2020-05-01,"AK","364","9.0","10","1.0"
2021-01-02,"AK","46530","289.0","287","2.0"
2022-03-02,"AK","232232","587.0","1158","28.0"
2022-02-17,"AK","227111","0.0","1108","0.0"
2021-10-25,"AK","129740","1656.0","678","5.0"
2021-08-05,"AK","73931","347.0","390","5.0"
2021-10-18,"AK","124751","691.0","642","16.0"
2020-02-12,"AK","0","0.0","0","0.0"
2020-10-17,"AK","10814","210.0","91","2.0"
2021-01-25,"AK","51908","81.0","307","0.0"
2021-09-05,"AK","87628","515.0","435","0.0"
2021-08-02,"AK","72988","235.0","382","0.0"
2022-01-23,"AK","188612","0.0","1018","0.0"
2020-09-03,"AK","5476","86.0","53","0.0"
2021-02-12,"AK","54394","131.0","310","0.0"
2020-08-24,"AK","4832","72.0","50","0.0"
2022-02-08,"AK","220388","0.0","1060","0.0"
2020-04-20,"AK","321","2.0","9","0.0"
2020-02-18,"AK","0","0.0","0","0.0"
2020-12-14,"AK","40604","406.0","259","2.0"
2020-03-14,"AK","1","0.0","0","0.0"
2021-09-21,"AK","98891","830.0","465","6.0"
2022-01-02,"AK","151583","0.0","947","0.0"
2022-02-04,"AK","217366","3760.0","1060","0.0"
2021-01-22,"AK","51422","265.0","306","2.0"
2021-05-03,"AK","65678","91.0","342","1.0"
2021-04-16,"AK","63262","181.0","341","0.0"
2022-05-03,"AK","244914","0.0","1219","0.0"
2021-11-04,"AK","135966","641.0","713","2.0"
2021-03-14,"AK","58117","107.0","331","0.0"
2020-04-11,"AK","257","11.0","9","0.0"
2020-06-09,"AK","578","11.0","15","0.0"
2021-05-24,"AK","67199","32.0","362","0.0"
2021-11-10,"AK","138983","448.0","801","9.0"
2021-07-07,"AK","68674","40.0","370","0.0"
2020-10-22,"AK","11921","239.0","95","0.0"
2021-03-13,"AK","58010","169.0","331","0.0"
2020-10-30,"AK","14931","397.0","116","4.0"
2020-03-10,"AK","0","0.0","0","0.0"
2020-12-09,"AK","37827","573.0","242","2.0"
2020-11-04,"AK","16936","424.0","125","3.0"
2021-01-05,"AK","47121","209.0","290","0.0"
2021-09-04,"AK","87113","515.0","435","0.0"
2021-03-16,"AK","58317","105.0","331","0.0"
2020-10-06,"AK","8792","146.0","75","0.0"
2021-02-11,"AK","54263","132.0","310","0.0"
2021-02-03,"AK","53116","176.0","308","0.0"
2020-11-07,"AK","18381","607.0","128","3.0"
2021-10-30,"AK","132645","0.0","699","0.0"
2020-08-21,"AK","4606","69.0","50","0.0"
2022-02-28,"AK","231645","797.0","1130","0.0"
2020-09-19,"AK","6753","94.0","61","1.0"
2020-07-27,"AK","2626","94.0","32","0.0"
2021-01-23,"AK","51663","241.0","306","0.0"
2020-12-15,"AK","40876","272.0","262","3.0"
2021-03-10,"AK","57516","146.0","330","1.0"
2021-09-14,"AK","93039","676.0","451","6.0"
2021-04-19,"AK","63696","116.0","341","0.0"
2022-04-24,"AK","243466","0.0","1215","0.0"
2022-01-31,"AK","209564","4323.0","1052","0.0"
2020-07-21,"AK","2044","90.0","28","0.0"
2020-04-19,"AK","319","5.0","9","0.0"
2020-05-31,"AK","463","28.0","13","1.0"
2021-11-22,"AK","143454","737.0","832","0.0"
2020-04-07,"AK","213","22.0","7","0.0"
2022-02-10,"AK","222608","0.0","1081","0.0"
2021-06-24,"AK","68198","19.0","367","0.0"
2020-07-15,"AK","1631","51.0","25","3.0"
2021-04-30,"AK","65409","143.0","341","0.0"
2020-07-04,"AK","1114","49.0","18","0.0"
2021-11-07,"AK","136822","0.0","714","0.0"
2021-06-29,"AK","68339","39.0","367","0.0"
2020-03-16,"AK","1","0.0","0","0.0"
2020-01-28,"AK","0","0.0","0","0.0"
2021-03-29,"AK","60293","129.0","338","0.0"
2020-11-30,"AK","31793","485.0","205","1.0"
2021-07-18,"AK","69745","146.0","374","0.0"
2021-08-09,"AK","75056","272.0","391","1.0"
2021-02-15,"AK","54758","84.0","312","0.0"
2020-10-26,"AK","13392","350.0","102","2.0"
2022-02-11,"AK","224461","1853.0","1081","0.0"
2020-09-14,"AK","6351","74.0","59","0.0"
2020-02-19,"AK","0","0.0","0","0.0"
2021-02-22,"AK","55566","61.0","320","0.0"
2021-09-30,"AK","109845","1237.0","556","10.0"
2021-04-26,"AK","64786","83.0","341","0.0"
2020-12-25,"AK","44206","149.0","270","0.0"
2020-09-28,"AK","7664","114.0","68","0.0"
2021-12-29,"AK","151583","940.0","947","2.0"
2021-11-29,"AK","145398","706.0","848","1.0"
2021-12-16,"AK","148772","0.0","859","0.0"
2021-04-27,"AK","64916","130.0","341","0.0"
2021-10-07,"AK","115543","835.0","569","5.0"
2021-07-23,"AK","70751","212.0","377","2.0"
2021-07-31,"AK","72519","234.0","382","0.0"
2020-08-17,"AK","4315","50.0","50","3.0"
2021-05-15,"AK","66726","43.0","347","0.0"
2022-05-11,"AK","247865","1520.0","1235","15.0"
2021-06-22,"AK","68145","33.0","366","0.0"
2020-05-04,"AK","370","2.0","10","0.0"
2021-05-13,"AK","66574","83.0","347","0.0"
2020-08-08,"AK","3622","79.0","40","0.0"
2021-04-20,"AK","63794","98.0","341","0.0"
2021-05-12,"AK","66491","84.0","347","2.0"
2021-09-24,"AK","103113","1729.0","514","41.0"
2020-11-28,"AK","30669","653.0","200","6.0"
2021-03-12,"AK","57841","110.0","331","1.0"
2021-06-12,"AK","67843","20.0","366","0.0"
2020-07-08,"AK","1226","40.0","18","0.0"
2021-02-10,"AK","54131","170.0","310","0.0"
2021-02-08,"AK","53855","86.0","309","0.0"
2020-11-09,"AK","19347","459.0","136","3.0"
2021-12-02,"AK","146247","342.0","853","2.0"
2020-06-21,"AK","761","11.0","16","0.0"
2021-12-08,"AK","147535","432.0","856","3.0"
2021-05-14,"AK","66683","109.0","347","0.0"
2022-03-06,"AK","232933","0.0","1158","0.0"
2021-01-21,"AK","51157","199.0","304","0.0"
2020-08-10,"AK","3788","68.0","42","0.0"
2020-09-15,"AK","6394","43.0","59","0.0"
2022-04-19,"AK","241959","0.0","1202","0.0"
2021-12-10,"AK","147975","440.0","856","0.0"
2021-12-20,"AK","149591","418.0","915","0.0"
2021-08-12,"AK","76030","376.0","395","3.0"
2021-11-20,"AL","840862","258.0","16354","8.0"
2021-05-11,"AL","531224","371.0","11287","12.0"
2021-07-04,"AL","549806","124.0","11550","8.0"
2021-12-28,"AL","880982","6371.0","16709","16.0"
2021-09-10,"AL","741978","4420.0","14134","79.0"
2020-07-24,"AL","76571","2104.0","2018","41.0"
2021-11-11,"AL","836138","536.0","16281","9.0"
2021-09-02,"AL","710951","5186.0","13532","65.0"
2020-09-27,"AL","150840","634.0","3931","16.0"
2021-07-03,"AL","549682","165.0","11542","5.0"
2021-07-30,"AL","582592","2592.0","11762","13.0"
2020-02-11,"AL","0","0.0","0","0.0"
2022-04-20,"AL","1298653","267.0","19607","3.0"
2020-03-31,"AL","1056","62.0","49","8.0"
2021-05-12,"AL","532364","1140.0","11292","5.0"
2020-02-21,"AL","0","0.0","0","0.0"
2021-02-28,"AL","492564","545.0","10577","13.0"
2022-03-30,"AL","1294789","278.0","19540","5.0"
2020-07-15,"AL","60012","1914.0","1698","29.0"
2021-09-08,"AL","732538","4413.0","13985","72.0"
2022-01-23,"AL","1153001","5682.0","17473","53.0"
2022-03-09,"AL","1287987","555.0","19347","17.0"
2021-10-09,"AL","803744","641.0","15680","45.0"
2020-05-09,"AL","9698","283.0","535","16.0"
2022-01-09,"AL","985326","6163.0","16922","24.0"
2021-09-20,"AL","771316","3245.0","14797","58.0"
2020-10-29,"AL","188656","1311.0","4546","26.0"
2020-08-10,"AL","102088","926.0","2729","43.0"
2021-02-18,"AL","484017","810.0","10325","29.0"
2021-07-09,"AL","552086","445.0","11573","5.0"
2020-07-30,"AL","86420","2001.0","2254","46.0"
2021-08-12,"AL","624618","3921.0","12203","36.0"
2021-04-27,"AL","526491","423.0","11170","6.0"
2020-02-06,"AL","0","0.0","0","0.0"
2021-12-14,"AL","853950","696.0","16560","7.0"
2020-08-16,"AL","107329","742.0","2933","30.0"
2021-11-27,"AL","843336","145.0","16416","17.0"
2020-11-02,"AL","194067","1206.0","4620","23.0"
2021-03-21,"AL","510573","298.0","10877","15.0"
2022-03-01,"AL","1281212","1279.0","19185","22.0"
2020-07-13,"AL","55998","1392.0","1634","29.0"
2022-04-06,"AL","1296090","214.0","19570","10.0"
2020-03-27,"AL","677","108.0","22","10.0"
2020-07-11,"AL","52635","1464.0","1580","20.0"
2021-01-06,"AL","385641","5107.0","7672","80.0"
2021-05-06,"AL","529759","334.0","11237","10.0"
2021-12-03,"AL","846888","672.0","16469","11.0"
2021-12-23,"AL","865288","2582.0","16649","10.0"
2021-12-04,"AL","847158","270.0","16478","9.0"
2022-05-10,"AL","1303837","416.0","19640","0.0"
2022-02-06,"AL","1246790","3699.0","18268","49.0"
2021-10-20,"AL","813086","1062.0","15989","25.0"
2022-02-25,"AL","1278579","1156.0","19097","21.0"
2020-07-27,"AL","81024","1307.0","2144","44.0"
2020-08-22,"AL","114439","592.0","3128","29.0"
2022-01-27,"AL","1197305","11088.0","17707","62.0"
2021-04-26,"AL","526068","294.0","11164","7.0"
2020-10-09,"AL","162904","1181.0","4163","19.0"
2020-12-30,"AL","357362","4575.0","7118","68.0"
2020-03-26,"AL","569","102.0","12","2.0"
2022-02-05,"AL","1243091","0.0","18219","63.0"
2021-06-19,"AL","546679","112.0","11484","3.0"
2021-01-13,"AL","412361","3842.0","8244","87.0"
2021-03-08,"AL","499653","554.0","10707","17.0"
2021-03-27,"AL","513424","314.0","10940","9.0"
2022-01-11,"AL","1007881","12029.0","16982","40.0"
2020-09-25,"AL","149492","951.0","3902","8.0"
2022-04-24,"AL","1299604","77.0","19616","3.0"
2020-03-22,"AL","180","31.0","4","0.0"
2021-09-23,"AL","780213","2581.0","14961","48.0"
2022-03-27,"AL","1293952","47.0","19521","7.0"
2021-06-14,"AL","545911","161.0","11466","1.0"
2022-03-14,"AL","1289060","197.0","19404","13.0"
2020-11-04,"AL","197235","1395.0","4661","24.0"
2021-03-01,"AL","493285","721.0","10594","17.0"
2021-10-25,"AL","817368","991.0","16069","16.0"
2020-01-27,"AL","0","0.0","0","0.0"
2020-08-25,"AL","117780","2116.0","3215","29.0"
2020-06-12,"AL","24365","1031.0","1054","13.0"
2020-08-15,"AL","106587","829.0","2903","36.0"
2021-10-16,"AL","809923","522.0","15894","27.0"
2022-04-05,"AL","1295876","244.0","19560","5.0"
2020-04-10,"AL","3103","158.0","141","12.0"
2021-05-18,"AL","540286","335.0","11331","6.0"
2021-09-27,"AL","788116","2006.0","15171","51.0"
2021-02-27,"AL","492019","466.0","10564","19.0"
2021-03-23,"AL","511658","898.0","10895","10.0"
2020-05-24,"AL","14650","351.0","752","18.0"
2020-03-24,"AL","294","70.0","6","1.0"
2021-08-09,"AL","612619","3795.0","12083","45.0"
2020-12-01,"AL","254236","3847.0","5411","30.0"
2020-05-06,"AL","8750","248.0","491","11.0"
2021-03-11,"AL","501894","550.0","10751","11.0"
2022-04-26,"AL","1300111","242.0","19619","1.0"
2021-07-18,"AL","558168","636.0","11624","7.0"
2020-08-24,"AL","115664","556.0","3186","30.0"
2020-05-25,"AL","15283","633.0","764","12.0"
2020-02-04,"AL","0","0.0","0","0.0"
2020-02-01,"AL","0","0.0","0","0.0"
2021-10-02,"AL","796123","877.0","15423","49.0"
2020-12-26,"AL","341682","2322.0","6828","71.0"
2021-04-24,"AL","525523","242.0","11149","13.0"
2020-07-17,"AL","63959","2018.0","1754","24.0"
2021-11-19,"AL","840604","613.0","16346","9.0"
2020-07-14,"AL","58098","2100.0","1669","35.0"
2020-02-13,"AL","0","0.0","0","0.0"
2021-11-21,"AL","841105","243.0","16362","8.0"
2021-08-21,"AL","659390","3246.0","12733","56.0"
2020-07-26,"AL","79717","1759.0","2100","43.0"
2020-03-25,"AL","467","173.0","10","4.0"
2020-07-06,"AL","44832","903.0","1473","17.0"
2021-01-19,"AL","427827","3255.0","8721","81.0"
2020-02-14,"AL","0","0.0","0","0.0"
2021-06-20,"AL","546766","87.0","11487","3.0"
2020-09-11,"AL","135583","953.0","3638","20.0"
2021-01-26,"AL","447148","3105.0","9272","76.0"
2020-10-16,"AL","170078","1296.0","4297","22.0"
2021-04-22,"AL","524870","416.0","11130","5.0"
2021-11-25,"AL","842934","99.0","16394","6.0"
2020-06-10,"AL","22626","824.0","1022","15.0"
2022-01-31,"AL","1223895","5760.0","17939","57.0"
2021-01-11,"AL","404679","4003.0","8079","88.0"
2021-01-25,"AL","444043","2931.0","9196","66.0"
2022-05-04,"AL","1302080","355.0","19637","4.0"
2020-03-12,"AL","4","1.0","1","0.0"
2020-09-12,"AL","136626","1043.0","3661","23.0"
2021-06-10,"AL","545247","139.0","11453","3.0"
2021-06-05,"AL","544454","99.0","11427","3.0"
2020-05-19,"AL","12799","386.0","681","16.0"
2020-05-12,"AL","10543","305.0","575","14.0"
2021-12-12,"AL","851658","383.0","16545","13.0"
2020-03-29,"AL","873","79.0","32","5.0"
2020-12-18,"AL","316283","4130.0","6303","60.0"
2021-10-18,"AL","811300","1041.0","15940","26.0"
2022-05-14,"AL","1305399","266.0","19641","0.0"
2022-01-05,"AL","947923","13073.0","16827","26.0"
2021-01-15,"AL","418749","3180.0","8415","75.0"
2022-03-13,"AL","1288863","51.0","19391","8.0"
2020-05-02,"AL","7682","260.0","416","12.0"
2020-03-21,"AL","149","34.0","4","0.0"
2020-06-30,"AL","38400","884.0","1344","23.0"
2022-04-15,"AL","1297724","187.0","19594","1.0"
2021-02-02,"AL","463249","2247.0","9705","53.0"
2021-03-19,"AL","509910","533.0","10851","6.0"
2020-04-29,"AL","6962","159.0","372","11.0"
2021-06-12,"AL","545631","130.0","11461","6.0"
2021-09-29,"AL","791929","1693.0","15284","55.0"
2020-03-07,"AL","0","0.0","1","0.0"
2020-08-30,"AL","124490","786.0","3341","14.0"
2020-04-16,"AL","4451","157.0","204","12.0"
2021-08-29,"AL","690601","3074.0","13262","75.0"
2021-08-30,"AL","695756","5155.0","13321","59.0"
2021-08-19,"AL","650685","4445.0","12614","58.0"
2021-05-20,"AL","541073","457.0","11348","9.0"
2020-02-03,"AL","0","0.0","0","0.0"
2022-03-19,"AL","1290868","92.0","19459","10.0"
2021-12-06,"AL","848183","762.0","16487","3.0"
2021-01-21,"AL","434263","3547.0","8896","89.0"
2021-10-08,"AL","803103","1010.0","15635","27.0"
2021-06-04,"AL","544355","230.0","11424","6.0"
2020-09-01,"AL","126764","733.0","3396","31.0"
2021-12-10,"AL","850965","706.0","16524","5.0"
2020-08-18,"AL","110070","1318.0","2992","32.0"
2021-06-29,"AL","548683","330.0","11531","3.0"
2022-01-30,"AL","1218135","5018.0","17882","53.0"
2021-12-26,"AL","870303","1951.0","16684","12.0"
2020-01-29,"AL","0","0.0","0","0.0"
2020-10-11,"AL","164414","710.0","4202","17.0"
2020-11-25,"AL","239735","2718.0","5210","37.0"
2020-05-29,"AL","17232","513.0","841","20.0"
2020-02-23,"AL","0","0.0","0","0.0"
2020-04-24,"AL","6075","192.0","309","14.0"
2021-12-15,"AL","854782","832.0","16569","9.0"
2021-07-20,"AL","561106","1551.0","11643","6.0"
2021-12-11,"AL","851275","310.0","16532","8.0"
2021-06-15,"AL","546082","171.0","11469","3.0"
2021-01-04,"AL","375886","5522.0","7522","95.0"
2021-11-28,"AL","843531","195.0","16424","8.0"
2021-08-08,"AL","608824","4521.0","12038","43.0"
2020-02-20,"AL","0","0.0","0","0.0"
2021-03-09,"AL","500464","811.0","10723","16.0"
2020-08-01,"AL","90041","2021.0","2352","45.0"
2021-11-13,"AL","837103","245.0","16305","12.0"
2022-04-09,"AL","1296583","77.0","19578","1.0"
2022-01-06,"AL","958803","10880.0","16854","27.0"
2020-05-18,"AL","12413","299.0","665","17.0"
2022-03-11,"AL","1288728","309.0","19375","14.0"
2021-03-15,"AL","507577","473.0","10808","10.0"
2021-06-08,"AL","544892","165.0","11448","7.0"
